Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202009230002739,陳重銘_下載_20200904,APP_INSTALLS,1534,101.0,3.0,1167.0,,,20200923,FB
202009230002740,股人阿勳_下載_iOS_軟體,APP_INSTALLS,1967,165.0,9.0,13819.0,,,20200923,FB
202009230002741,股人阿勳_下載_Android_軟體,APP_INSTALLS,1548,94.0,8.0,16505.0,,,20200923,FB
202009230002742,陳重銘_購買_20200914,CONVERSIONS,4505,,52.0,63234.0,,,20200923,FB
202009230002743,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,468,35.0,,,,,20200923,FB
202009230002744,20200915_籌碼K線_iOS_下載,APP_INSTALLS,530,19.0,,,,,20200923,FB
202009230002745,20200915_籌碼K線_Android_下載,APP_INSTALLS,542,16.0,,,,,20200923,FB
202009230002746,20200916_艾蜜莉APP_iOS_下載_軟體,APP_INSTALLS,2030,145.0,1.0,5888.0,1.0,390.0,20200923,FB
202009230002747,20200916_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,1393,122.0,3.0,,,,20200923,FB
202009230002748,阿格力APP下載_iOS_軟體,APP_INSTALLS,478,30.0,1.0,3771.0,,,20200923,FB
202009230002749,阿格力APP下載_Android_軟體,APP_INSTALLS,979,64.0,1.0,3577.0,,,20200923,FB
202009230002750,武財神_APP下載_Android_2020918_上香影片,APP_INSTALLS,326,25.0,,,,,20200923,FB
202009230002751,武財神_APP下載_Android_2020918_樂透圖片1,APP_INSTALLS,195,20.0,,,,,20200923,FB
202009230002752,武財神_APP下載_iOS_2020918_樂透圖片1,APP_INSTALLS,193,10.0,,,,,20200923,FB
202009230002753,20200918_籌碼K線_iOS_下載,APP_INSTALLS,505,13.0,,,,,20200923,FB
202009230002754,20200918_籌碼K線_Android_下載,APP_INSTALLS,1824,56.0,,,,,20200923,FB
202009230002755,武財神_APP下載_Android_2020921_樂透圖片2,APP_INSTALLS,191,15.0,,,,,20200923,FB
202009230002756,武財神_APP下載_iOS_20201102_樂透圖片2,APP_INSTALLS,191,14.0,,,,,20200923,FB
202009230002757,武財神_APP下載_iOS_2020921_上香影片,APP_INSTALLS,212,5.0,,,,,20200923,FB
202009230002758,武財神_APP下載_iOS_2020921_求籤圖片,APP_INSTALLS,213,9.0,,,,,20200923,FB
202009230002759,自由人_0921(付費直播),CONVERSIONS,1711,,21.0,81124.0,,,20200923,FB
202009230002760,股市爆料同學會_證券_20200828,APP_INSTALLS,2,,,,,,20200923,FB
202009230002761,20200922_籌碼K線_Android_下載,APP_INSTALLS,474,17.0,,,,,20200923,FB
202009230002762,股市爆料同學會_再行銷_20200922,APP_INSTALLS,284,41.0,1.0,690.0,,,20200923,FB
202009230002763,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,363,27.0,,,,,20200923,FB
202009230002764,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,556,39.0,,,,,20200923,FB
202009230002765,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,151,24.0,1.0,299.0,,,20200923,FB
202009230002766,權證小哥_0923(轉換)_教師節,CONVERSIONS,7189,,69.0,306625.0,,,20200923,FB
202009230002767,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,229,38.0,,,,,20200923,FB
202009230002768,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,152,33.0,,,,,20200923,FB
202009240002769,期貨電子盤_下載_IOS(舊),APP_INSTALLS,30,,,,,,20200924,FB
202009240002770,股市爆料同學會_20190617(下載),APP_INSTALLS,6,1.0,,,,,20200924,FB
202009240002771,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,0,,,,,,20200924,FB
202009240002772,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,301,7.0,,,,,20200924,FB
202009240002773,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1590,155.0,1.0,299.0,,,20200924,FB
202009240002774,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1,,,,,,20200924,FB
202009240002775,股市爆料同學會_20200708(下載),APP_INSTALLS,510,29.0,,,,,20200924,FB
202009240002776,籌碼K線_iOS_下載,APP_INSTALLS,9035,251.0,2.0,2198.0,1.0,400.0,20200924,FB
202009240002777,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,135,8.0,,,,,20200924,FB
202009240002778,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,188,12.0,,,,,20200924,FB
202009240002779,籌碼K線_Android_下載,APP_INSTALLS,5147,126.0,1.0,420.0,1.0,420.0,20200924,FB
202009240002780,月老_APP下載_iOS_20200824,APP_INSTALLS,221,19.0,,,,,20200924,FB
202009240002781,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,103,10.0,,,,,20200924,FB
202009240002782,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,750,105.0,1.0,,,,20200924,FB
202009240002783,無聊詹_IOS_軟體,APP_INSTALLS,601,36.0,3.0,18176.0,,,20200924,FB
202009240002784,無聊詹_AOS_軟體,APP_INSTALLS,81,6.0,,,,,20200924,FB
202009240002785,股市爆料同學會_理財受眾B_20200828,APP_INSTALLS,53,5.0,,,,,20200924,FB
202009240002786,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,743,83.0,1.0,,,,20200924,FB
202009240002787,陳重銘_下載_20200904,APP_INSTALLS,2237,141.0,2.0,398.0,,,20200924,FB
202009240002788,股人阿勳_下載_iOS_軟體,APP_INSTALLS,2404,134.0,7.0,25466.0,,,20200924,FB
202009240002789,股人阿勳_下載_Android_軟體,APP_INSTALLS,1082,51.0,1.0,,,,20200924,FB
202009240002790,陳重銘_購買_20200914,CONVERSIONS,7482,,69.0,77904.0,,,20200924,FB
202009240002791,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,554,44.0,1.0,299.0,,,20200924,FB
202009240002792,20200916_艾蜜莉APP_iOS_下載_軟體,APP_INSTALLS,1644,96.0,2.0,3787.0,,,20200924,FB
202009240002793,20200916_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,1896,128.0,,,,,20200924,FB
202009240002794,阿格力APP下載_iOS_軟體,APP_INSTALLS,848,43.0,,,,,20200924,FB
202009240002795,阿格力APP下載_Android_軟體,APP_INSTALLS,1313,93.0,,,,,20200924,FB
202009240002796,武財神_APP下載_Android_2020918_上香影片,APP_INSTALLS,332,30.0,,,,,20200924,FB
202009240002797,武財神_APP下載_Android_2020918_樂透圖片1,APP_INSTALLS,198,24.0,,,,,20200924,FB
202009240002798,武財神_APP下載_iOS_2020918_樂透圖片1,APP_INSTALLS,49,2.0,,,,,20200924,FB
202009240002799,20200918_籌碼K線_iOS_下載,APP_INSTALLS,505,13.0,1.0,7999.0,,,20200924,FB
202009240002800,20200918_籌碼K線_Android_下載,APP_INSTALLS,1504,47.0,,,,,20200924,FB
202009240002801,武財神_APP下載_Android_2020921_樂透圖片2,APP_INSTALLS,197,30.0,,,,,20200924,FB
202009240002802,武財神_APP下載_iOS_20201102_樂透圖片2,APP_INSTALLS,200,8.0,,,1.0,90.0,20200924,FB
202009240002803,武財神_APP下載_iOS_2020921_上香影片,APP_INSTALLS,32,1.0,,,,,20200924,FB
202009240002804,武財神_APP下載_iOS_2020921_求籤圖片,APP_INSTALLS,37,1.0,,,,,20200924,FB
202009240002805,自由人_0921(付費直播),CONVERSIONS,1509,,22.0,98304.0,,,20200924,FB
202009240002806,股市爆料同學會_證券_20200828,APP_INSTALLS,23,2.0,,,,,20200924,FB
202009240002807,20200922_籌碼K線_Android_下載,APP_INSTALLS,485,20.0,,,,,20200924,FB
202009240002808,股市爆料同學會_再行銷_20200922,APP_INSTALLS,300,18.0,1.0,3488.0,,,20200924,FB
202009240002809,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,82,2.0,,,,,20200924,FB
202009240002810,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,455,29.0,,,,,20200924,FB
202009240002811,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,212,20.0,,,,,20200924,FB
202009240002812,權證小哥_0923(轉換)_教師節,CONVERSIONS,10796,,66.0,450159.0,,,20200924,FB
202009240002813,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,470,61.0,1.0,3488.0,,,20200924,FB
202009240002814,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,372,69.0,,,,,20200924,FB
202009240002815,20200923_期權先生APP下載_課程受眾,APP_INSTALLS,493,31.0,1.0,2888.0,,,20200924,FB
202009240002816,20200923_期權先生APP下載_軟體受眾,APP_INSTALLS,992,55.0,4.0,3160.0,,,20200924,FB
202009240002817,期貨電子盤_下載_Android(舊),APP_INSTALLS,118,4.0,,,,,20200924,FB
202009240002818,武財神_APP下載_iOS_2020924_自動化測試,APP_INSTALLS,275,15.0,,,,,20200924,FB
202009240002819,0924_艾蜜莉_下載_Android_軟體,APP_INSTALLS,4436,297.0,1.0,3771.0,,,20200924,FB
202009240002820,0924_艾蜜莉_下載_iOS_軟體,APP_INSTALLS,1901,113.0,2.0,7999.0,1.0,390.0,20200924,FB
202009240002821,丹尼爾_AOS_下載_軟體,APP_INSTALLS,8,,,,,,20200924,FB
202009240002822,丹尼爾_IOS_下載_軟體,APP_INSTALLS,196,10.0,,,,,20200924,FB
202009250002823,期貨電子盤_下載_IOS(舊),APP_INSTALLS,12,2.0,,,,,20200925,FB
202009250002824,股市爆料同學會_20190617(下載),APP_INSTALLS,0,,,,,,20200925,FB
202009250002825,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,0,,,,,,20200925,FB
202009250002826,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,189,4.0,,,,,20200925,FB
202009250002827,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1845,144.0,,,,,20200925,FB
202009250002828,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,1,,,,,,20200925,FB
202009250002829,股市爆料同學會_20200708(下載),APP_INSTALLS,139,2.0,,,,,20200925,FB
202009250002830,籌碼K線_iOS_下載,APP_INSTALLS,8871,242.0,1.0,299.0,1.0,3590.0,20200925,FB
202009250002831,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,62,4.0,,,,,20200925,FB
202009250002832,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,106,7.0,,,1.0,,20200925,FB
202009250002833,籌碼K線_Android_下載,APP_INSTALLS,5460,133.0,1.0,400.0,1.0,400.0,20200925,FB
202009250002834,月老_APP下載_iOS_20200824,APP_INSTALLS,220,24.0,,,,,20200925,FB
202009250002835,順流小畢＿講座＿導購,CONVERSIONS,37,,,,,,20200925,FB
202009250002836,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,35,2.0,,,,,20200925,FB
202009250002837,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,939,76.0,1.0,,,,20200925,FB
202009250002838,無聊詹_IOS_軟體,APP_INSTALLS,456,21.0,,,,,20200925,FB
202009250002839,無聊詹_AOS_軟體,APP_INSTALLS,47,4.0,,,,,20200925,FB
202009250002840,股市爆料同學會_理財受眾B_20200828,APP_INSTALLS,2,,,,,,20200925,FB
202009250002841,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,945,75.0,,,,,20200925,FB
202009250002842,陳重銘_下載_20200904,APP_INSTALLS,2634,213.0,,,,,20200925,FB
202009250002843,股人阿勳_下載_iOS_軟體,APP_INSTALLS,1274,70.0,1.0,,,,20200925,FB
202009250002844,股人阿勳_下載_Android_軟體,APP_INSTALLS,270,13.0,1.0,,,,20200925,FB
202009250002845,陳重銘_購買_20200914,CONVERSIONS,8835,,38.0,48648.0,,,20200925,FB
202009250002846,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,648,42.0,,,,,20200925,FB
202009250002847,20200916_艾蜜莉APP_iOS_下載_軟體,APP_INSTALLS,560,42.0,1.0,19888.0,,,20200925,FB
202009250002848,20200916_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,424,32.0,,,,,20200925,FB
202009250002849,阿格力APP下載_iOS_軟體,APP_INSTALLS,772,37.0,1.0,790.0,,,20200925,FB
202009250002850,阿格力APP下載_Android_軟體,APP_INSTALLS,2090,136.0,3.0,4097.0,,,20200925,FB
202009250002851,武財神_APP下載_Android_2020918_上香影片,APP_INSTALLS,337,28.0,,,,,20200925,FB
202009250002852,武財神_APP下載_Android_2020918_樂透圖片1,APP_INSTALLS,205,11.0,,,,,20200925,FB
202009250002853,20200918_籌碼K線_iOS_下載,APP_INSTALLS,507,21.0,,,1.0,420.0,20200925,FB
202009250002854,20200918_籌碼K線_Android_下載,APP_INSTALLS,1505,36.0,1.0,1899.0,,,20200925,FB
202009250002855,武財神_APP下載_Android_2020921_樂透圖片2,APP_INSTALLS,204,21.0,,,,,20200925,FB
202009250002856,武財神_APP下載_iOS_20201102_樂透圖片2,APP_INSTALLS,43,3.0,,,,,20200925,FB
202009250002857,股市爆料同學會_證券_20200828,APP_INSTALLS,18,,,,,,20200925,FB
202009250002858,20200922_籌碼K線_Android_下載,APP_INSTALLS,491,17.0,,,,,20200925,FB
202009250002859,股市爆料同學會_再行銷_20200922,APP_INSTALLS,48,2.0,,,,,20200925,FB
202009250002860,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,23,5.0,,,,,20200925,FB
202009250002861,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,90,10.0,,,,,20200925,FB
202009250002862,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,102,13.0,,,,,20200925,FB
202009250002863,權證小哥_0923(轉換)_教師節,CONVERSIONS,12208,,90.0,602319.0,,,20200925,FB
202009250002864,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,493,42.0,,,,,20200925,FB
202009250002865,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,1541,120.0,,,,,20200925,FB
202009250002866,20200923_期權先生APP下載_課程受眾,APP_INSTALLS,486,15.0,,,,,20200925,FB
202009250002867,20200923_期權先生APP下載_軟體受眾,APP_INSTALLS,981,44.0,1.0,,,,20200925,FB
202009250002868,期貨電子盤_下載_Android(舊),APP_INSTALLS,72,4.0,,,,,20200925,FB
202009250002869,武財神_APP下載_iOS_2020924_自動化測試,APP_INSTALLS,395,23.0,,,,,20200925,FB
202009250002870,0924_艾蜜莉_下載_Android_軟體,APP_INSTALLS,4471,335.0,5.0,26195.0,1.0,390.0,20200925,FB
202009250002871,0924_艾蜜莉_下載_iOS_軟體,APP_INSTALLS,1124,69.0,,,,,20200925,FB
202009250002872,丹尼爾_AOS_下載_軟體,APP_INSTALLS,100,6.0,,,,,20200925,FB
202009250002873,丹尼爾_IOS_下載_軟體,APP_INSTALLS,452,28.0,1.0,6688.0,,,20200925,FB
202009250002874,0925_股人阿勳_下載_Android_軟體,APP_INSTALLS,318,24.0,1.0,11713.0,,,20200925,FB
202009250002875,0925_股人阿勳_下載_iOS_軟體,APP_INSTALLS,237,11.0,1.0,299.0,,,20200925,FB
202009260002876,期貨電子盤_下載_IOS(舊),APP_INSTALLS,10,1.0,,,,,20200926,FB
202009260002877,股市爆料同學會_20190617(下載),APP_INSTALLS,9,,,,,,20200926,FB
202009260002878,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,236,10.0,,,,,20200926,FB
202009260002879,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2152,150.0,,,,,20200926,FB
202009260002880,股市爆料同學會_20200708(下載),APP_INSTALLS,8,,,,,,20200926,FB
202009260002881,籌碼K線_iOS_下載,APP_INSTALLS,9138,169.0,2.0,6987.0,1.0,3590.0,20200926,FB
202009260002882,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,133,16.0,,,,,20200926,FB
202009260002883,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,174,19.0,1.0,299.0,1.0,,20200926,FB
202009260002884,籌碼K線_Android_下載,APP_INSTALLS,5180,137.0,2.0,7180.0,2.0,7180.0,20200926,FB
202009260002885,月老_APP下載_iOS_20200824,APP_INSTALLS,219,19.0,,,,,20200926,FB
202009260002886,順流小畢＿講座＿導購,CONVERSIONS,100,,9.0,,,,20200926,FB
202009260002887,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,0,,,,,,20200926,FB
202009260002888,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,1366,99.0,2.0,3787.0,,,20200926,FB
202009260002889,無聊詹_IOS_軟體,APP_INSTALLS,417,26.0,1.0,3577.0,,,20200926,FB
202009260002890,無聊詹_AOS_軟體,APP_INSTALLS,94,7.0,,,,,20200926,FB
202009260002891,股市爆料同學會_理財受眾B_20200828,APP_INSTALLS,0,,,,,,20200926,FB
202009260002892,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,1351,91.0,2.0,3488.0,,,20200926,FB
202009260002893,陳重銘_下載_20200904,APP_INSTALLS,3530,229.0,5.0,10022.0,,,20200926,FB
202009260002894,股人阿勳_下載_iOS_軟體,APP_INSTALLS,1018,66.0,2.0,3787.0,,,20200926,FB
202009260002895,股人阿勳_下載_Android_軟體,APP_INSTALLS,174,8.0,1.0,,,,20200926,FB
202009260002896,陳重銘_購買_20200914,CONVERSIONS,9092,,55.0,97230.0,,,20200926,FB
202009260002897,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,541,26.0,,,,,20200926,FB
202009260002898,20200916_艾蜜莉APP_iOS_下載_軟體,APP_INSTALLS,503,38.0,,,,,20200926,FB
202009260002899,20200916_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,804,54.0,,,,,20200926,FB
202009260002900,阿格力APP下載_Android_軟體,APP_INSTALLS,737,71.0,,,,,20200926,FB
202009260002901,武財神_APP下載_Android_2020918_上香影片,APP_INSTALLS,331,26.0,,,,,20200926,FB
202009260002902,武財神_APP下載_Android_2020918_樂透圖片1,APP_INSTALLS,212,19.0,,,,,20200926,FB
202009260002903,20200918_籌碼K線_iOS_下載,APP_INSTALLS,807,17.0,1.0,,,,20200926,FB
202009260002904,20200918_籌碼K線_Android_下載,APP_INSTALLS,1498,29.0,,,,,20200926,FB
202009260002905,武財神_APP下載_Android_2020921_樂透圖片2,APP_INSTALLS,202,15.0,,,,,20200926,FB
202009260002906,股市爆料同學會_證券_20200828,APP_INSTALLS,11,,,,,,20200926,FB
202009260002907,20200922_籌碼K線_Android_下載,APP_INSTALLS,504,15.0,,,,,20200926,FB
202009260002908,股市爆料同學會_再行銷_20200922,APP_INSTALLS,0,,,,,,20200926,FB
202009260002909,20200922_艾蜜莉APP_IOS_下載_軟體,APP_INSTALLS,38,4.0,,,,,20200926,FB
202009260002910,20200922_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,78,5.0,,,,,20200926,FB
202009260002911,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,APP_INSTALLS,56,5.0,,,,,20200926,FB
202009260002912,股市爆料同學會_理財綜合(非儲備受眾)_20200923,APP_INSTALLS,684,42.0,3.0,,,,20200926,FB
202009260002913,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,APP_INSTALLS,1244,124.0,,,,,20200926,FB
202009260002914,20200923_期權先生APP下載_課程受眾,APP_INSTALLS,521,26.0,,,,,20200926,FB
202009260002915,20200923_期權先生APP下載_軟體受眾,APP_INSTALLS,1027,46.0,2.0,4719.0,,,20200926,FB
202009260002916,期貨電子盤_下載_Android(舊),APP_INSTALLS,39,2.0,,,,,20200926,FB
202009260002917,武財神_APP下載_iOS_2020924_自動化測試,APP_INSTALLS,571,36.0,,,,,20200926,FB
202009260002918,0924_艾蜜莉_下載_Android_軟體,APP_INSTALLS,5229,351.0,,,1.0,390.0,20200926,FB
202009260002919,0924_艾蜜莉_下載_iOS_軟體,APP_INSTALLS,50,5.0,,,,,20200926,FB
202009260002920,丹尼爾_AOS_下載_軟體,APP_INSTALLS,208,14.0,,,,,20200926,FB
202009260002921,丹尼爾_IOS_下載_軟體,APP_INSTALLS,530,28.0,7.0,5956.0,,,20200926,FB
202009260002922,0925_股人阿勳_下載_Android_軟體,APP_INSTALLS,222,10.0,,,,,20200926,FB
202009260002923,0925_股人阿勳_下載_iOS_軟體,APP_INSTALLS,171,9.0,,,,,20200926,FB
202009270002924,期貨電子盤_下載_IOS(舊),APP_INSTALLS,18,2.0,,,,,20200927,FB
202009270002925,股市爆料同學會_20190617(下載),APP_INSTALLS,14,,,,,,20200927,FB
202009270002926,20200923_籌碼K線_最後衝刺_iOS,APP_INSTALLS,207,3.0,,,,,20200927,FB
202009270002927,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,2922,213.0,3.0,8687.0,,,20200927,FB
202009270002928,籌碼K線_iOS_下載,APP_INSTALLS,8835,209.0,2.0,299.0,1.0,420.0,20200927,FB
202009270002929,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,182,25.0,,,,,20200927,FB
202009270002930,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,222,8.0,,,2.0,,20200927,FB
202009270002931,籌碼K線_Android_下載,APP_INSTALLS,5221,137.0,,,,,20200927,FB
202009270002932,月老_APP下載_iOS_20200824,APP_INSTALLS,212,23.0,,,,,20200927,FB
202009270002933,順流小畢＿講座＿導購,CONVERSIONS,100,,,,,,20200927,FB
202009270002934,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,1956,169.0,1.0,,,,20200927,FB
202009270002935,無聊詹_IOS_軟體,APP_INSTALLS,204,8.0,,,,,20200927,FB
202009270002936,無聊詹_AOS_軟體,APP_INSTALLS,76,5.0,,,,,20200927,FB
202009270002937,股市爆料同學會_理財受眾B_20200828,APP_INSTALLS,0,,,,,,20200927,FB
202009270002938,股市爆料同學會_理財受眾C_20200828,APP_INSTALLS,2006,163.0,1.0,790.0,,,20200927,FB
202009270002939,陳重銘_下載_20200904,APP_INSTALLS,3922,287.0,6.0,16453.0,,,20200927,FB
202009270002940,股人阿勳_下載_iOS_軟體,APP_INSTALLS,1042,70.0,1.0,16888.0,,,20200927,FB
202009270002941,股人阿勳_下載_Android_軟體,APP_INSTALLS,248,18.0,,,,,20200927,FB
202009270002942,陳重銘_購買_20200914,CONVERSIONS,9008,,53.0,91099.0,,,20200927,FB
202009270002943,股市爆料同學會_大眾TA_20200915,APP_INSTALLS,637,41.0,,,,,20200927,FB
202009270002944,20200916_艾蜜莉APP_iOS_下載_軟體,APP_INSTALLS,647,54.0,1.0,,,,20200927,FB
202009270002945,20200916_艾蜜莉APP_Android_下載_軟體,APP_INSTALLS,318,13.0,2.0,9065.0,,,20200927,FB
202009270002946,武財神_APP下載_Android_2020918_上香影片,APP_INSTALLS,334,29.0,,,,,20200927,FB
202009270002947,武財神_APP下載_Android_2020918_樂透圖片1,APP_INSTALLS,198,19.0,,,,,20200927,FB
202009270002948,20200918_籌碼K線_iOS_下載,APP_INSTALLS,1233,35.0,,,,,20200927,FB
202009270002949,20200918_籌碼K線_Android_下載,APP_INSTALLS,1493,26.0,1.0,7888.0,,,20200927,FB
202009270002950,武財神_APP下載_Android_2020921_樂透圖片2,APP_INSTALLS,200,21.0,,,,,20200927,FB
202009270002951,股市爆料同學會_證券_20200828,APP_INSTALLS,7,,,,,,20200927,FB
202009270002952,20200922_籌碼K線_Android_下載,APP_INSTALLS,743,30.0,,,,,20200927,FB
